C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_40_992.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_40_992.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_40_992.jpg, 0, 1, 0, 30.18995
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_41_102.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_41_102.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_41_102.jpg, 0, 1, 0, 30.18995
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_41_210.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_41_210.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_41_210.jpg, 0, 1, 0, 30.18995
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_41_320.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_41_320.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_41_320.jpg, 0, 1, 0, 30.18996
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_41_431.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_41_431.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_41_431.jpg, 0, 1, 0, 30.18994
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_41_540.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_41_540.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_41_540.jpg, 0, 1, 0, 30.18995
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_41_642.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_41_642.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_41_642.jpg, 0, 1, 0, 30.18994
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_41_747.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_41_747.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_41_747.jpg, 0, 1, 0, 30.18995
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_41_867.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_41_867.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_41_867.jpg, 0, 1, 0, 30.18994
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_41_970.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_41_970.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_41_970.jpg, 0, 1, 0, 30.18993
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_42_080.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_42_080.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_42_080.jpg, 0.1318404, 1, 0, 30.18676
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_42_182.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_42_182.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_42_182.jpg, 0, 1, 0, 30.18963
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_42_282.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_42_282.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_42_282.jpg, 0, 1, 0, 30.18986
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_42_398.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_42_398.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_42_398.jpg, 0, 1, 0, 30.18988
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_42_500.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_42_500.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_42_500.jpg, -0.1376496, 1, 0, 30.1843
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_42_603.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_42_603.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_42_603.jpg, 0, 1, 0, 30.18979
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_42_715.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_42_715.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_42_715.jpg, 0, 1, 0, 30.18989
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_42_816.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_42_816.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_42_816.jpg, 0, 1, 0, 30.1899
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_42_918.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_42_918.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_42_918.jpg, 0, 1, 0, 30.18987
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_43_020.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_43_020.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_43_020.jpg, 0, 1, 0, 30.1899
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_43_128.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_43_128.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_43_128.jpg, 0, 1, 0, 30.1899
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_43_232.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_43_232.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_43_232.jpg, 0, 1, 0, 30.18989
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_43_339.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_43_339.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_43_339.jpg, 0, 1, 0, 30.18989
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_43_449.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_43_449.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_43_449.jpg, 0, 1, 0, 30.18991
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_43_558.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_43_558.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_43_558.jpg, 0, 1, 0, 30.18988
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_43_668.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_43_668.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_43_668.jpg, 0, 1, 0, 30.18993
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_43_769.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_43_769.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_43_769.jpg, 0, 1, 0, 30.1899
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_43_881.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_43_881.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_43_881.jpg, 0, 1, 0, 30.1899
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_43_995.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_43_995.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_43_995.jpg, 0, 1, 0, 30.18991
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_44_098.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_44_098.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_44_098.jpg, 0, 1, 0, 30.18988
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_44_211.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_44_211.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_44_211.jpg, 0, 1, 0, 30.18991
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_44_319.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_44_319.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_44_319.jpg, 0, 1, 0, 30.18991
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_44_429.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_44_429.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_44_429.jpg, -0.1290957, 1, 0, 30.18496
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_44_543.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_44_543.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_44_543.jpg, 0, 1, 0, 30.18974
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_44_646.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_44_646.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_44_646.jpg, 0, 1, 0, 30.1899
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_44_751.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_44_751.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_44_751.jpg, 0, 1, 0, 30.18994
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_44_858.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_44_858.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_44_858.jpg, 0, 1, 0, 30.18996
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_44_967.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_44_967.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_44_967.jpg, 0, 1, 0, 30.18995
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_45_077.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_45_077.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_45_077.jpg, 0, 1, 0, 30.18997
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_45_191.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_45_191.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_45_191.jpg, 0, 1, 0, 30.18994
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_45_304.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_45_304.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_45_304.jpg, 0, 1, 0, 30.18995
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_45_404.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_45_404.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_45_404.jpg, -0.09223949, 1, 0, 30.18789
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_45_515.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_45_515.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_45_515.jpg, 0, 1, 0, 30.18957
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_45_628.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_45_628.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_45_628.jpg, 0, 1, 0, 30.18987
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_45_739.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_45_739.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_45_739.jpg, 0, 1, 0, 30.18998
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_45_854.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_45_854.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_45_854.jpg, 0, 1, 0, 30.18999
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_45_966.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_45_966.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_45_966.jpg, 0, 1, 0, 30.19
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_46_081.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_46_081.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_46_081.jpg, 0, 1, 0, 30.19001
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_46_196.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_46_196.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_46_196.jpg, 0, 1, 0, 30.19002
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_46_309.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_46_309.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_46_309.jpg, 0, 1, 0, 30.19002
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_46_423.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_46_423.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_46_423.jpg, 0, 1, 0, 30.19004
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_46_524.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_46_524.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_46_524.jpg, 0, 1, 0, 30.19002
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_46_637.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_46_637.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_46_637.jpg, 0, 1, 0, 30.19001
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_46_750.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_46_750.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_46_750.jpg, -0.0463482, 1, 0, 30.06561
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_46_866.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_46_866.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_46_866.jpg, -0.009910174, 1, 0, 30.00143
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_46_978.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_46_978.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_46_978.jpg, 0, 1, 0, 30.31606
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_47_090.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_47_090.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_47_090.jpg, 0, 1, 0, 30.2232
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_47_205.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_47_205.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_47_205.jpg, 0, 1, 0, 30.18995
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_47_319.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_47_319.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_47_319.jpg, 0, 1, 0, 30.19068
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_47_432.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_47_432.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_47_432.jpg, 0, 1, 0, 30.19045
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_47_545.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_47_545.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_47_545.jpg, 0, 1, 0, 30.19034
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_47_655.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_47_655.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_47_655.jpg, 0, 1, 0, 30.1903
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_47_770.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_47_770.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_47_770.jpg, -0.2290041, 1, 0, 30.1781
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_47_882.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_47_882.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_47_882.jpg, 0, 1, 0, 30.18962
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_47_992.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_47_992.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_47_992.jpg, 0, 1, 0, 30.1902
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_48_104.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_48_104.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_48_104.jpg, 0, 1, 0, 30.1903
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_48_219.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_48_219.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_48_219.jpg, 0, 1, 0, 30.19029
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_48_322.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_48_322.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_48_322.jpg, 0, 1, 0, 30.1903
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_48_438.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_48_438.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_48_438.jpg, 0, 1, 0, 30.19031
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_48_540.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_48_540.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_48_540.jpg, -0.1276524, 1, 0, 30.18579
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_48_640.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_48_640.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_48_640.jpg, 0, 1, 0, 30.19021
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_48_754.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_48_754.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_48_754.jpg, 0, 1, 0, 30.1903
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_48_870.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_48_870.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_48_870.jpg, 0, 1, 0, 30.1903
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_48_986.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_48_986.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_48_986.jpg, -0.1814565, 1, 0, 30.18086
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_49_086.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_49_086.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_49_086.jpg, -0.2191581, 1, 0, 30.18556
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_49_201.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_49_201.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_49_201.jpg, 0, 1, 0, 30.18925
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_49_316.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_49_316.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_49_316.jpg, 0, 1, 0, 30.1902
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_49_433.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_49_433.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_49_433.jpg, 0, 1, 0, 30.19029
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_49_543.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_49_543.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_49_543.jpg, 0, 1, 0, 30.1903
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_49_652.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_49_652.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_49_652.jpg, -0.2754786, 1, 0, 30.17196
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_49_761.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_49_761.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_49_761.jpg, 0, 1, 0, 30.1894
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_49_870.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_49_870.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_49_870.jpg, 0, 1, 0, 30.19005
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_49_979.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_49_979.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_49_979.jpg, 0, 1, 0, 30.19031
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_50_089.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_50_089.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_50_089.jpg, -0.0492216, 1, 0, 30.18985
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_50_198.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_50_198.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_50_198.jpg, -0.3772374, 1, 0, 30.15883
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_50_308.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_50_308.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_50_308.jpg, -0.5065507, 1, 0, 30.15436
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_50_421.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_50_421.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_50_421.jpg, -0.1676871, 1, 0, 30.19419
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_50_534.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_50_534.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_50_534.jpg, 0, 1, 0, 30.1888
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_50_645.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_50_645.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_50_645.jpg, 0, 1, 0, 30.19018
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_50_755.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_50_755.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_50_755.jpg, 0, 1, 0, 30.19064
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_50_862.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_50_862.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_50_862.jpg, -0.0414285, 1, 0, 30.18972
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_50_972.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_50_972.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_50_972.jpg, -0.321432, 1, 0, 30.16638
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_51_084.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_51_084.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_51_084.jpg, -0.04037734, 1, 0, 30.1902
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_51_195.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_51_195.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_51_195.jpg, 0, 1, 0, 30.1902
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_51_306.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_51_306.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_51_306.jpg, -0.1029174, 1, 0, 30.18901
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_51_419.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_51_419.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_51_419.jpg, -0.4425657, 1, 0, 30.15023
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_51_533.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_51_533.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_51_533.jpg, -0.7294846, 1, 0, 30.11433
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_51_644.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_51_644.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_51_644.jpg, -0.4499737, 1, 0, 30.19166
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_51_757.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_51_757.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_51_757.jpg, -0.1124515, 1, 0, 30.19118
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_51_870.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_51_870.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_51_870.jpg, 0, 1, 0, 30.18813
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_51_972.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_51_972.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_51_972.jpg, 0, 1, 0, 30.19022
C:\udemy_end2end_data\01\IMG\center_2022_07_20_14_49_52_071.jpg, C:\udemy_end2end_data\01\IMG\left_2022_07_20_14_49_52_071.jpg, C:\udemy_end2end_data\01\IMG\right_2022_07_20_14_49_52_071.jpg, -0.1236186, 1, 0, 30.18506
